?qid	?name
Q41598755	"Thomas Modly"@ast
Q4160110	"Cheryl Jacques"@ast
Q4161896	"Cristeta Comerford"@ast
Q4162666	"Robert J. Zimmer"@ca
Q4163447	"Daniel Raviv"@cs
Q41636716	"H. Andrew Schwartz"@ast
Q41649514	"Rudy Fichtenbaum"@ast
Q4165651	"Prins Turki av Saudiarabien"@sv
Q4166602	"Hisham Sharabi"@ast
Q4168665	"Robert García"@ast
Q4169153	"Vendi Şerman"@az
Q41693902	"Tekeda Alemu"@ast
Q41694025	"Katherine Gehl"@ast
Q41694157	"Jared Golden"@ast
Q41724725	"Gregory E. Maggs"@ast
Q4175308	"Volodymyr Jeltjenko"@sv
Q41756854	"Deepak Bhargava"@ast
Q41787221	"Tony Maddox"@ast
Q41796371	"Randall Woodfin"@ast
Q41798925	"June E O'Neill"@ast
Q41799792	"Ron S. Jarmin"@ast
Q41800022	"John Demers"@ast
Q41805682	"Michael Greenstone"@ast
Q418675	"AAkira Amari"@sq
Q41899730	"Margaret Weichert"@ast
Q41914	"Manmohan Singh"@af
Q41921	"Rosa Parks"@af
Q4194276	"Maria T. Zuber"@en
Q419976	"Lamar Alexander"@ast
Q4202056	"Herbert P. Bix"@af
Q4203098	"Reed Irvine"@ast
Q4213414	"Vladimir Kara-Mourza"@fr
Q42149756	"Vanda Felbab-Brown"@ast
Q42155595	"Melvin Carter III"@af
Q4216197	"Amy Carter"@ast
Q42171239	"Ivonne Baki"@ast
Q4217983	"Andrew Carrigan Kuchins"@ca
Q4219397	"Claudia Kennedy"@ast
Q422303	"Ed Schultz"@ast
Q42282721	"Emily Webster Murphy"@ast
Q42296899	"Barbara Everitt Bryant"@ast
Q42305272	"William Thomas III"@ast
Q42310535	"Andrew Lelling"@ast
Q4231614	"Sally Jewell"@ast
Q42328239	"Skip Prichard"@ast
Q42342182	"Geraldine Byrne Nason"@ast
Q4236051	"Laurence Kotlikoff"@ast
Q42406585	"Wendell Wilkie Gunn"@ast
Q4245558	"Christine C. Quinn"@fi
Q42493	"Catia Perri"@la
Q4249647	"Essie Mae Washington-Williams"@ast
Q4253165	"Mark Lyall Grant"@ast
Q4255281	"Walter LaFeber"@ast
Q4257501	"Neal F. Lane"@en
Q4260204	"Howard K. Smith"@af
Q4260960	"Anatol Lieven"@af
Q4262006	"James J. Lindsay"@ast
Q42669139	"Josh Rogin"@ast
Q4273978	"Samantha Bee"@af
Q4275191	"John J. Mack"@ast
Q4275780	"Sarah McClendon"@ast
Q42770663	"Keisha Lance Bottoms"@ast
Q42794203	"Katie Sherrod"@ast
Q42804470	"Mike Braun"@ast
Q42835938	"Jennifer Carroll Foy"@ast
Q42838871	"Justin Fairfax"@ast
Q42847166	"Robert Daly"@ast
Q428797	"Dennis Joe Reimer"@sl
Q428798	"Christophorus Novoselic"@la
Q42887619	"Hala Ayala"@ast
Q42902433	"J. Mark McWatters"@ast
Q4292748	"Andranik Migranyan"@ast
Q4293535	"Richard P. Mills"@ast
Q42942606	"Monica Hesse"@ast
Q430209	"Hal Moore"@ast
Q430276	"Andrew Keen"@ast
Q43033	"Desmond Mpilo Tutu"@lt
Q4304434	"Charles Moskos"@ast
Q430518	"Ioannes Hickenlooper"@la
Q430701	"George Casey"@pl
Q43070205	"Joseph C. Goulden"@ast
Q43087514	"Marina Ottaway"@ast
Q4309932	"Džeks Metloks"@lv
Q431085	"Daniel Ellsberg"@ast
Q431092	"Helen Caldicott"@ast
Q431106	"Michael Howard"@an
Q431223	"Oliver North"@af
Q43122723	"Edith Lederer"@ast
Q43135	"Coemgenus Rudd"@la
Q43144	"Peilin Sara"@vep
Q43167157	"Greg Treat"@ast
Q43179	"Elēna Džonsone Sirlīfa"@lv
Q43203	"Clint Eastwood"@ace
Q4320649	"Abner J. Mikva"@de
Q43228200	"Martha Mendoza"@ast
Q432431	"Michael Enzi"@la
Q432456	"Haleh Esfandiari"@ast
Q432473	"Melania Knauss"@eml
Q43274	"Carles III"@oc
Q432762	"Anne Armstrong"@ast
Q432840	"Denyce Graves"@ast
Q4328428	"Larry C. Napper"@ast
Q4328791	"Norah O’Donnel"@pt
Q432929	"Andrew Grove"@af
Q43302090	"Candace Owens"@ast
Q43302507	"Britt Grant"@ast
Q433127	"Annie Leonard"@ast
Q433129	"Joan Mondale"@ast
Q433140	"Robert Stafford"@ast
Q433180	"William Pierce Rogers"@it
Q433201	"Rose Director Friedman"@cs
Q433650	"Ann McLaughlin Korologos"@ast
Q433656	"Patricia Schroeder"@ast
Q433669	"Helen Chenoweth-Hage"@ast
Q43371376	"Bill Friskics-Warren"@af
Q433742	"Anne Patterson"@it
Q4337567	"Tony Campolo"@ast
Q433857	"Rob Bishop"@ast
Q433863	"Elizabeth Furse"@ast
Q43387164	"Conor Lamb"@ast
Q433891	"Ike Skelton"@ast
Q433934	"Josette Sheeran"@ast
Q434078	"Nancy Boyda"@ast
Q434112	"Carol Shea-Porter"@ast
Q434121	"Jack Kingston"@ast
Q434142	"Caspar Weinberger"@ast
Q434195	"Joram Aridor"@cs
Q434270	"Eliot A. Cohen"@ast
Q434317	"Dee Dee Myers"@ast
Q434376	"Wendy MacElroy"@cs
Q434458	"Collin Peterson"@ast
Q434463	"Dave Obey"@ca
Q434470	"Joe Courtney"@ast
Q434522	"Bob Brady"@ast
Q434669	"Phyllis Schlafly"@ast
Q434706	"Elizabete Vorena"@lv
Q4347781	"Ralph Regula"@ast
Q434804	"Dick Durbin"@ace
Q434839	"Edvards Berneiss"@lv
Q434858	"Iulia Bishop"@la
Q434890	"Nydia M. Velázquez"@dag
Q434893	"Betty McCollum"@ast
Q434902	"Ed Rendell"@ast
Q434947	"Suzanne Kosmas"@ast
Q434952	"Rosa DeLauro"@ast
Q435010	"Mel Martinez"@da
Q435023	"Dale E. Wolf"@cs
Q435195	"Arthur Meier Schlesinger"@cs
Q435200	"Dan Mircea Geoană"@vi
Q435203	"Katharine Graham"@af
Q4352331	"Jean Fritz"@ast
Q435267	"Christine Todd Whitman"@ast
Q4354395	"David Grann"@ast
Q4354581	"Bob Keeshan"@af
Q4356165	"Daryl Gates"@ast
Q435777	"Candice Miller"@ast
Q435792	"Seymour Hersh"@ast
Q436131	"Neilas Postmanas"@lt
Q436412	"Thomas H. Kean"@cs
Q436535	"Connie Mack III"@ast
Q436537	"Marcy Kaptur"@ast
Q436576	"Jim Geringer"@ast
Q436667	"Molly Yard"@ast
Q436700	"Sharron Angle"@ast
Q436897	"Bill Orton"@ast
Q4370309	"Kenneth Pollack"@ast
Q437159	"Diana DeGette"@ast
Q437199	"Ginny Brown-Waite"@ast
Q43723	"Banjamin Netanjahu"@sl
Q437344	"Alice Rivlin"@ast
Q437363	"Christina Hoff Sommers"@ast
Q437599	"Todd Stern"@ast
Q437667	"Jo Ann Emerson"@ast
Q437852	"Pete Sessions"@ast
Q438010	"Bob Riley"@ast
Q43804950	"Martha Farnsworth Riche"@ast
Q43809730	"Ryan McGrady"@ast
Q438185	"Ana de Palacio"@de
Q4382556	"David Cannadine"@ast
Q4383407	"Richard Neustadt"@ast
Q438465	"Michael Barnier"@la
Q4385607	"Emyr Jones Parry"@ast
Q438603	"Grigori Alexejewitsch Jawlinski"@de
Q43894529	"Cyntoia Brown"@af
Q43900984	"Matilda Cuomo"@ast
Q439117	"Martha Roby"@ast
Q4391336	"William A. Rusher"@ast
Q4391764	"Mark A. Welsh"@de
Q439261	"Bob Schieffer"@ast
Q4392664	"Glenn Reynolds"@ast
Q43944	"Hamidas Karzajus"@lt
Q43947966	"John C. Quinn"@ast
Q4394872	"Richard Stephen Ritchie"@ast
Q4394988	"Jeffrey T. Richelson"@ast
Q4395105	"Cokie Roberts"@ast
Q4395491	"Sergei Michailowitsch Rogow"@de
Q43969	"Məhəmməd Yunus"@az
Q439729	"Rick Scott"@ast
Q43994	"Matt Groening"@af
Q440121	"Dave Bing"@ast
Q440246	"Niki Tsongas"@ast
Q4405239	"Dimitri K. Simes"@et
Q44059867	"Victoria Spartz"@ast
Q44061	"Basilius Leontief"@la
Q440885	"Jan Schakowsky"@ast
Q441067	"Ioanna Smiley"@la
Q4411087	"Callie Crossley"@ast
Q441164	"Cil Abramson"@az
Q441226	"Máša Gessenová"@cs
Q44136802	"Emily Bernard"@ast
Q441528	"Lynn Swann"@ace
Q441710	"Thelma Drake"@ast
Q441836	"Sonja Sobr>第17集br>第17集hn"@zh
Q441852	"Gulielmus A. Allain"@la
Q441879	"Susan Schwab"@ast
Q441938	"Peggy Noonan"@ast
Q442008	"Doris Kearns Goodwin"@ast
Q442209	"Carl Pursell"@ast
Q44221	"Ioannes Penn"@la
Q442233	"Richard Harrison Truly"@de
Q442258	"Marilyn Quayle"@ast
Q4423316	"Joel Slemrod"@ast
Q44237099	"Philip M. Stern"@ast
Q4424886	"Hedrick Smith"@ast
Q442696	"Joe der Installateur"@de-at
Q442854	"Elizabeth Wurtzel"@ast
Q443029	"Rick Hill"@ast
Q44306	"Salman Rüşdi"@az
Q44329	"Asad Bašar"@vep
Q443317	"Robert Davi"@af
Q443631	"Barber B. Conable"@de
Q443640	"Tom Daschle"@ast
Q443897	"Gretchen Wilson"@ast
Q443953	"Stephen Ambrose"@af
Q444	"Leach Walesa"@my
Q444136	"Mary Roach"@ast
Q444194	"David Ronaldus Musgrove"@la
Q444501	"Sam Adams"@ast
Q44461	"Riçard Doukinz"@az
Q444652	"Carl Levin"@ast
Q444678	"John Jacob Rhodes"@ast
Q444849	"Cynthia Ozick"@ast
Q444926	"John Jacob Rhodes III"@ast
Q445046	"Melissa Bean"@ast
Q44507	"Edmundas Štoiberis"@lt
Q4452187	"Daniel K. Tarullo"@cs
Q445258	"John W. Gardner"@ca
Q445511	"Maykl Valzer"@az
Q445620	"Elizabeth May"@af
Q445660	"Matt Taibbi"@ast
Q445701	"Kenneth Lay"@ca
Q445734	"Lisa Jackson"@ca
Q445740	"Rita Dove"@ast
Q44575	"Eduardo Galeano"@an
Q445823	"Brian David Schweitzer"@la
Q44593	"Vidiadhar Naipaul"@pt
Q445980	"Manuel Lujan"@ca
Q44639	"Sean Parnell"@ast
Q446574	"Anna Jacobson Schwartz"@cs
Q446647	"William Patrick Clark"@de
Q446691	"Larry LaRocco"@ast
Q446708	"Tina Brown"@ast
Q446709	"George V. Hansen"@ast
Q446778	"Wyche Fowler"@ast
Q446795	"Walter Minnick"@pt
Q4468456	"Marina von Neumann Whitman"@ast
Q44690	"Lincoln Chafee"@af
Q44692	"JBL"@pt
Q4470191	"Leon Wieseltier"@ast
Q44706	"Michael Hastings"@ast
Q447236	"Stanley Fischer"@ast
Q4474952	"Laurel Thatcher Ulrich"@ast
Q4475322	"Kaïrat Oumarov"@fr
Q447585	"Robert Freeman Smith"@ast
Q447672	"Melisa Miler"@sr-el
Q448413	"Edward Lazear"@ast
Q448496	"Deborah Tannen"@ast
Q44853588	"Wendy Carrillo"@ast
Q448619	"Jean Carnahan"@ast
Q448727	"Margot Adler"@ast
Q448813	"Francis Hughes Murkowski"@sl
Q448880	"Michael Johanns"@hr
Q448982	"Bill Barrett"@ast
Q449013	"Mika Brzezinski"@ast
Q449064	"Richard Pipes"@af
Q449219	"Alvin Rabushka"@ast
Q449235	"James Fenton"@af
Q4492815	"Chrystia Freeland"@af
Q4494490	"Mark von Hagen"@af
Q4494771	"William G. Hyland"@ast
Q4496	"Mit Romni"@az
Q449604	"Michael Hayden"@ast
Q449689	"John William Snow"@id
Q449713	"Barbara Cubin"@af
Q449719	"Judy Martz"@ast
Q449745	"Ioanna Maria Swift"@la
Q450143	"Taki Theodoracopulos"@ast
Q4502457	"Clinton Romesha"@ast
Q4502893	"Bruce Herschensohn"@ast
Q450346	"Edwidge Danticat"@af
Q450675	"Baapscht Francis"@pdc
Q451136	"Scott Turow"@ast
Q451150	"Sheila Bair"@ast
Q4515626	"Christopher John Chivers"@sq
Q451695	"Lesley Stahl"@ast
Q451808	"Charles Colson"@ast
Q452147	"Sarah Vowell"@ast
Q4522678	"Orville Schell"@ast
Q452392	"Chip Pickering"@ast
Q4527606	"Abram N. Shulsky"@cs
Q452772	"Rubin Carter"@ast
Q452865	"Travis Childers"@ast
Q452955	"Gene Taylor"@ast
Q4529552	"Nicholas Eberstadt"@ast
Q453709	"Sheila Frahm"@ast
Q4537871	"Gary Younge"@ast
Q45380	"John Lewis"@ast
Q453868	"John Negroponte"@ast
Q453893	"Marcus Robertus Warner"@la
Q453910	"Mary Ann Glendon"@ast
Q453920	"Jocelyn Birch Burdick"@hu
Q453942	"Madeleine Kunin"@cs
Q45410115	"Peter Strzok"@ast
Q454110	"Molly Ivins"@ast
Q454133	"Marcus Begich"@la
Q454388	"Michelle Malkin"@ast
Q454439	"Tim Hutchinson"@ast
Q454515	"Stephen J. Dubner"@ast
Q4546835	"Pierre Howard"@ast
Q454970	"Samantha J. Power"@dag
Q454987	"Kati Marton"@ast
Q455117	"Sammy Sosa"@ast
Q455401	"Lloyd Bentsen"@ast
Q455631	"Alma Guillermoprieto"@ast
Q455698	"Porter Goss"@ast
Q455833	"Carolyn B. Maloney"@de
Q455854	"Re'uven Rivlin"@cs
Q456064	"Cynthia Lummis"@ast
Q456213	"Vince Snowbarger"@ast
Q456216	"Peter George Peterson"@ast
Q456217	"Lynn Jenkins"@af
Q456346	"Nabil al-Arabi"@pl
Q456413	"Ann Clare Boothe Luce"@hr
Q456464	"Dave Reichert"@ast
Q456483	"William Usery"@da
Q456582	"Bill Brock"@ast
Q456750	"Margaret Chase Smith"@ast
Q456921	"Paul H. O'Neill"@cs
Q456924	"Bob McDonnell"@bs
Q4570119	"Arthur W. Hummel"@en
Q457021	"Martha Coakley"@ast
Q4570471	"Tedo Djaparidze"@fr
Q45714460	"Christina E. Nolan"@ast
Q457243	"Chellie Pingree"@ast
Q457432	"Thomas Carper"@da
Q457445	"Carla Anderson Hills"@ast
Q457455	"Charles Mathias"@ast
Q457633	"Margaret Heckler"@ast
Q457729	"John McHugh"@nl
Q4578340	"Donald Kohn"@ast
Q45785	"Kim Dae-jung"@af
Q457967	"Nora D. Volkow"@da
Q45811	"Martin Jay Sherwin"@pt
Q458281	"Nancy Kassebaum"@en
Q4583001	"Barry Farber"@ast
Q458322	"Lindy Boggs"@ast
Q458453	"Virginia Foxx"@ast
Q458473	"Pat Saiki"@ast
Q458492	"Kathy Castor"@ast
Q458945	"Paula Hawkins"@af
Q458971	"Marsha Blackburn"@ast
Q45899448	"Roy Reed"@ast
Q459102	"Neil Cavuto"@ast
Q4591410	"Wayne Madsen"@ast
Q459176	"J. C. Watts"@ace
Q4593	"Gandi Rajiv"@uz
Q459310	"Hamid Dabashi"@ast
Q45940	"James Lankford"@ast
Q45946	"Suzanne Bonamici"@ast
Q45951	"Mike Fitzpatrick"@ast
Q45953	"Ann Marie Buerkle"@ast
Q45956	"Catharina Hochul"@la
Q459618	"Shelley Moore Capito"@ast
Q459624	"Elena Tauscher"@la
Q459693	"Aloisia Capps"@la
Q459695	"Brian Williams"@ast
Q459712	"Heather Wilson"@af
Q459718	"Darlena Hooley"@la
Q459745	"Martha Collins"@la
Q459753	"Maria Bono Mack"@la
Q45997	"Paul Johnson"@af
Q460035	"Judy Chu"@ast
Q460207	"April Glaspie"@ast
Q460267	"Jose Enrique Serrano"@sq
Q460281	"Sergei Iwanowitsch Kisljak"@de
Q460291	"Pat Quinn"@ace
Q460378	"Shelley Berkley"@ast
Q46052	"Anders Fogh Rasmussen"@af
Q460652	"Nita Lowey"@ast
Q460675	"Susan Davis"@af
Q460839	"Doina Cornea"@af
Q46089	"Sandy Berger"@ast
Q460911	"Laura D. Tyson"@de
Q46104745	"Susan Biddle"@af
Q461063	"Meghan McCain"@ast
Q461123	"Judy Biggert"@ast
Q461391	"Gavin Newsom"@ast
Q461489	"Stephanie Tubbs Jones"@ast
Q461497	"Diana Watson"@la
Q461504	"Frederica Wilson"@ast
Q461512	"Corrine Brown"@ast
Q461518	"Eva Clayton"@cs
Q461526	"Eddie Bernice Johnson"@af
Q461553	"Dixy Lee Ray"@ast
Q461604	"Donna Christian-Christensen"@ast
Q461610	"Laura Richardson"@ast
Q461615	"Katie Hall"@ast
Q461621	"Terri Sewell"@ast
Q461626	"Carolyn Cheeks Kilpatrick"@ast
Q461629	"Barbara-Rose Collins"@ast
Q461641	"Carrie Meek"@cs
Q461649	"Eleanor Holmes Norton"@ast
Q461657	"Barbara Charline Jordan"@pl
Q461663	"Donna Edwards"@ast
Q461679	"Yvette Clarke"@ast
Q461698	"Gwen Moore"@af
Q461709	"George Deukmejian"@af
Q461717	"Denise Majette"@ast
Q461727	"Maxina Waters"@la
Q461734	"Sheila Jackson Lee"@af
Q461739	"Karen Bass"@ast
Q461754	"Julia Carson"@ast
Q461823	"Tommy Franks"@ca
Q461830	"Con Mirşaymer"@az
Q461974	"Juanita Millender-McDonald"@ast
Q461980	"Madalyn Murray O'Hair"@ast
Q461981	"Buck McKeon"@cs
Q462008	"Berkley Bedell"@ast
Q462132	"Franklin Story Musgrave"@hu
Q462751	"Kubad Talabani"@tr
Q462899	"Jo Ann Davis"@ast
Q462981	"Džons Tjūns"@lv
Q463009	"Dick Morris"@ast
Q4631	"Mahometus Mursī"@la
Q463124	"Chesley Burnett Sullenberger"@lt
Q463229	"Keith Olbermann"@ast
Q463250	"Lester Brown"@ca
Q463417	"Cindy Sheehan"@ast
Q463536	"Hill Harper"@af
Q463557	"Rand Paul"@af
Q463641	"James Steinberg"@ast
Q463697	"Li Zhaoxing"@ast
Q46382622	"Rachel Louise Snyder"@ast
Q463877	"Melinda French"@ca
Q463882	"Amy Chua"@ast
Q464166	"Kathryn D. Sullivan"@ast
Q464299	"William S. Sessions"@ast
Q464554	"William Ruckelshaus"@ast
Q464685	"Frank Benton Kelso II."@sl
Q464724	"Abzwg Bella"@kk-latn
Q4647571	"A. B. Stoddard"@ast
Q4647699	"A. Donald McEachin"@ast
Q464774	"Samuel K. Skinner"@ast
Q4647742	"A. Elizabeth Jones"@ast
Q4647922	"A. J. Holloway"@ast
Q464810	"John Warner"@ca
Q4648101	"A. Leon Higginbotham Jr."@da
Q4648203	"Andrew Norman Wilson"@de
Q4648448	"A. Thomas McLellan"@ast
Q464948	"David E. Jeremiah"@ca
Q464960	"Monica Ali"@ast
Q464962	"Robert L. Johnson"@ast
Q465295	"Ted Strickland"@ast
Q46530279	"Robert Rochelle"@ast
Q465315	"Stephen L. Johnson"@ast
Q465401	"Shirley Hufstedler"@ast
Q465477	"Anne-Marie Slaughter"@ast
Q465511	"Andrew Napolitano"@ast
Q465586	"Hazel O'Leary"@fr
Q465597	"Gretchen Carlson"@ast
Q465617	"Thomas Harkin"@la
Q465638	"Sam Graves"@ast
Q465655	"Stacy Schiff"@ast
Q465663	"Ursula Burns"@ast
Q465695	"Kathie Lee Gifford"@af
Q465728	"James Traficant"@ace
Q465749	"Kristi Noem"@ast
Q465767	"Michael Quigley"@de
Q465775	"James Oberstar"@fr
Q465824	"Steve Buyer"@ast
Q465843	"John Kline"@ast
Q465887	"Jan Şmidt"@az
Q466085	"Erik Paulsen"@ast
Q4661926	"Aaron Cohen"@ast
Q4661954	"Aaron David Miller"@ast
Q4662024	"Aaron Friedberg"@ast
Q4662180	"Aaron Lansky"@ast
Q4663919	"Abbe Lowell"@ast
Q4664909	"Abderrahim Foukara"@ast
Q4665659	"Abdul Rahman al-Amoudi"@ast
Q4666059	"Abdullah Saleh al-Ashtal"@ast
Q4666597	"Abel Maldonado"@ast
Q466746	"William R. Ratchford"@ast
Q4667720	"Abigail Thernstrom"@ast
Q4668829	"Abraham David Sofaer"@ast
Q466993	"Dambisa Moyo"@ast
Q466995	"Lahdar İbrahimi"@tr
Q4670065	"Abu Ammaar Yasir Qadhi"@ast
Q467122	"Ed Koch"@ast
Q467133	"David Dinkins"@ast
Q467156	"David Halberstam"@ast
Q467169	"Diane Ackerman"@af
Q467323	"Christine O'Donnell"@ast
Q467328	"Hugh Scott"@ast
Q467333	"Elaine Showalter"@ast
Q467378	"Dr. Laura"@cs
Q467451	"James L. Jones"@ca
Q4674518	"Trita Parsi"@ast
Q467625	"Máire Ní Áirne"@ga
Q4678253	"Ada Fisher"@ast
Q4678413	"Marty Russo"@ast
Q467861	"Kathleen Kennedyová Townsendová"@cs
Q4678696	"Adam Bellow"@ast
Q4678766	"Adam Boulton"@ast
Q4678865	"Adam Clayton Powell III"@ast
Q4678868	"Adam Clayton Powell IV"@ast
Q4678876	"Adam Clymer"@ast
Q4678881	"Adam Cohen"@ast
Q467891	"Ray LaHood"@ast
Q4679091	"Adam Garfinkle"@ca
Q467912	"Kerri Kennedi"@az
Q4679197	"Adam Hasner"@ast
Q4679354	"Adam Kline"@ast
Q4679358	"Adam Kokesh"@ast
Q4679412	"Adam Liptak"@ast
Q46795	"Vangari Maatai"@lv
Q4679542	"Adam Nagourney"@ast
Q4679618	"Adam Posen"@af
Q4679968	"Adam Werbach"@ast
Q4679989	"Adam Winkler"@ast
Q46809	"Radulphus Castro"@la
Q4681681	"Adelaide C. Eckardt"@ast
Q4682603	"Adi Ignatius"@ast
Q4684211	"Adolfo Carrión Jr."@cs
Q468450	"Rosabeth Moss Kanter"@ast
Q4684815	"Adrian A. Basora"@ast
Q4685448	"Adrian Wooldridge"@ast
Q4685569	"Adriano Espaillat"@ast
Q4685723	"Adrienne Thomas"@ast
Q468807	"Kay Granger"@af
Q468843	"Dolores Huerta"@ast
Q469094	"Loretta Sanchez"@ast
Q469115	"Lucilla Roybal-Allard"@la
Q469139	"Grace Napolitano"@ast
Q469222	"Huma Abedin"@ast
Q469302	"Patti Davis"@af
Q46943392	"Eddie N. Williams"@ast
Q469483	"Mary E. Peters"@pl
Q469689	"Neil Abercrombie"@af
Q469735	"Sidney Harman"@af
Q4697481	"Ainsley Earhardt"@ast
Q469761	"Donald Kagan"@af
Q469860	"Ruby Bridges"@ast
Q46991550	"Ryan Calo"@ast
Q4699676	"Ajay Banga"@af
Q4699790	"Ajit Pai"@dag
Q46999408	"William Lanouette"@ast
Q47000718	"Erica Garner"@ast
Q4701476	"Ako Abdul-Samad"@ast
Q4701621	"Akram Sheikh"@ast
Q470363	"Ben Ferencz"@af
Q4703649	"Al Cardenas"@ast
Q4703697	"Al Copeland"@ast
Q47037424	"Geoffrey Berman"@ast
Q4703767	"Al Edwards"@ast
Q4703842	"Al From"@ast
Q4704066	"Al Hunt"@ast
Q470468	"Lawrence Krauss"@ca
Q4704680	"Al Rantel"@ast
Q4704756	"Al Salvi"@ast
Q4706175	"Alan Bersin"@ast
Q4706188	"Alan Bjerga"@ast
Q4706196	"Alan Blinken"@ast
Q4706233	"Allan M. Brandt"@ast
Q4706244	"Alan Brinkley"@ast
Q4706358	"Alan Charles Kors"@ast
Q470663	"Matt Mead"@ast
Q4706653	"Alan Frumin"@ast
Q4706661	"Alan G. Lance"@da
Q4706662	"Alan G. Merten"@ast
Q4706742	"Alan Gottlieb"@ast
Q4706777	"Alan Gura"@ast
Q4706812	"Alan Hantman"@ast
Q4706840	"Alan Hays"@ast
Q4706929	"Alan I. Leshner"@ast
Q4707051	"Alan Khazei"@ast
Q4707123	"Alan Larson"@ast
Q4707376	"Alan Morrison"@ast
Q4707431	"Alan Novak"@ast
Q470748	"Max Baucus"@ast
Q470755	"Marcus Pryor"@la
Q4707557	"Adrian Alan Beril Pritsker"@cs
Q4707614	"Alan Reynolds"@ast
Q4707684	"Alan Ryan"@ast
Q4707687	"Alan S. Chartock"@ast
Q4707726	"Alan Schlesinger"@ast
Q4707737	"Alan Sears"@ast
Q4707805	"Alan Solomont"@ast
Q4707923	"Alan Tonelson"@ast
Q4708088	"Alan Wolfe"@ast
Q47087146	"Mikie Sherrill"@ast
Q47093353	"Carol Boyd Hallett"@ast
Q4709885	"Albert Carnesale"@ast
Q4711205	"Albert Shanker"@ast
Q47113959	"Judy Barrett Litoff"@ast
Q4711612	"Alberta Darling"@ast
Q47117566	"David Pimentel"@ast
Q4712021	"Alberto Fernandez"@ast
Q471222	"Earl F. Hilliard"@ca
Q471364	"Dave Freudenthal"@ast
Q471428	"John Malchase David Shalikashvili"@sl
Q4714600	"Alejandro Mayorkas"@ast
Q471472	"Sal Khan"@da
Q471517	"Joseph Ralston"@ca
Q47159607	"Sarah Kreps"@ast
Q4716651	"Alex Azar"@ast
Q4717252	"Alex Jones"@ast
Q471730	"Arseni Iațeniuk"@ro
Q4717316	"Alex Kotlowitz"@ast
Q4717318	"Alex Kozinski"@ast
Q4717564	"Alex Nowrasteh"@ast
Q4717593	"Alex Padilla"@ast
Q4717865	"Alexander Tabarrok"@cs
Q4717940	"Alex Wagner"@ast
Q4718026	"Alex Mooney"@cs
Q4718059	"Alex de Waal"@ast
Q471851	"James Murdoch"@ast
Q471854	"Jack Abramoff"@ast
Q471858	"Kirk Cameron"@af
Q4719301	"Alexander Keyssar"@ast
Q4719975	"Alexander Rose"@ast
Q4720254	"Alexander Trotman"@ca
Q47213	"Uorren Baffett"@az
Q4721450	"Alexis Glick"@ast
Q47216	"Condoleezza Rice"@af
Q4721929	"Alfie Kohn"@ast
Q472199	"Carolus Ieremias Lewis"@la
Q4722185	"Alfred A. DelliBovi"@ast
Q4722251	"Alfred Atherton"@ast
Q472241	"Coemgenus Brady"@la
Q4722410	"Alfred C. Sikes"@ast
Q472254	"Ricardus Shelby"@la
Q4722596	"Alfred E. Smith IV"@ast
Q472272	"Simon Schama"@ast
Q4723052	"Alfred Lawson"@yo
Q4723100	"Alfred M. Gray Jr."@da
Q472330	"Govard Şwlʹc"@kk-latn
Q4723390	"Alfred S. Regnery"@ast
Q4723550	"Alfred V. Rascon"@ast
Q4723845	"Alfredo Quinones-Hinojosa"@ca
Q4725100	"Ali Noorani"@ast
Q4725157	"Ali S. Khan"@ast
Q4725227	"Ali H. Soufan"@it
Q472537	"Togiola Talalelei A. Tulafono"@de
Q472547	"David Souter"@ast
Q472549	"Stan Greenberg"@ast
Q472569	"Christopher Caldwell"@ast
Q4725971	"Alice M. Batchelder"@ace
Q4726075	"Alice Fisher"@ca
Q4726264	"Alicia Haydock Munnell"@ca
Q4726298	"Alicia Reece"@ast
Q4726877	"Alireza Jafarzadeh"@ast
Q4726887	"Alireza Nader"@ast
Q4726968	"Alisha Thomas Morgan"@ast
Q4727071	"Alison Fitzgerald"@ast
Q4727130	"Alison Lundergan Grimes"@ast
Q472728	"Ibn Warraq"@ast
Q472881	"Robert Peter George"@cs
Q473034	"James F. Amos"@ast
Q4730465	"Allan B. Hubbard"@ast
Q473050	"Martin Olav Sabo"@ast
Q4730504	"Allan C. Carlson"@af
Q473061	"Jim Ramstad"@ast
Q4730788	"Allan Lichtman"@ast
Q47308085	"James Ronda"@ast
Q4730945	"Allan Rosenfield"@ast
Q47309514	"Earl R. Miller"@ast
Q4730975	"Allan Sloan"@ast
Q473132	"Husain Haqqani"@ast
Q4731557	"Allen Buckley"@ast
Q4731564	"Allen Carl Guelzo"@ca
Q4731622	"Allen E. Ertel"@ast
Q4731865	"Allen Schick"@ast
Q4731939	"Allen Weh"@ast
Q4731943	"Allen Weinstein"@ast
Q473239	"Maiks Pompeo"@lv
Q4732755	"Allison H. Eid"@ast
Q4732774	"Allison Kilkenny"@ast
Q4732793	"Allison Macfarlane"@ast
Q4732828	"Allison Stanger"@ast
Q473287	"Mel Hancock"@ca
Q4732872	"Allister Sparks"@af
Q47334672	"Randall Schriver"@ast
Q4733589	"Alma Powell"@ast
Q4733597	"Alma Adams"@en
Q4734711	"Aloysius Martinich"@ca
Q4737931	"Alveda King"@ast
Q4738092	"Alvin F. Poussaint"@en
Q4738212	"Alvin S. Felzenberg"@ast
Q4738236	"Alvin Thornton"@ast
Q4738675	"Alyona Minkovská"@cs
Q4739586	"Amanda Carpenter"@ast
