?qid	?name
<http://www.wikidata.org/entity/Q332962>	"Michael Ancram"@ast
<http://www.wikidata.org/entity/Q332979>	"Stephanus Hammond"@la
<http://www.wikidata.org/entity/Q332987>	"Philip Hammond"@af
<http://www.wikidata.org/entity/Q332994>	"Dominic Grieve"@ast
<http://www.wikidata.org/entity/Q333007>	"John Maples"@cs
<http://www.wikidata.org/entity/Q333056>	"Džordž Robertson"@sr-el
<http://www.wikidata.org/entity/Q333066>	"Paddy Ashdown"@ast
<http://www.wikidata.org/entity/Q333068>	"Tony Newton"@ca
<http://www.wikidata.org/entity/Q333261>	"Andreas Mitchell"@la
<http://www.wikidata.org/entity/Q333425>	"Fareed Zakaria"@ast
<http://www.wikidata.org/entity/Q333430>	"Charles Nesbitt Wilson"@cs
<http://www.wikidata.org/entity/Q333461>	"Ioannes Reid"@la
<http://www.wikidata.org/entity/Q333480>	"Oliverius Letwin"@la
<http://www.wikidata.org/entity/Q333487>	"Malcolm Rifkind"@ast
<http://www.wikidata.org/entity/Q3335032>	"Nafeez Ahmed"@cs
<http://www.wikidata.org/entity/Q333521>	"Nassim Nicholas Taleb"@af
<http://www.wikidata.org/entity/Q333537>	"David Mellor"@ast
<http://www.wikidata.org/entity/Q333584>	"Tony Banks"@ast
<http://www.wikidata.org/entity/Q333590>	"Elfyn Llwyd"@ast
<http://www.wikidata.org/entity/Q3336395>	"Natalie Angier"@ast
<http://www.wikidata.org/entity/Q333670>	"Gordon Marsden"@ast
<http://www.wikidata.org/entity/Q333701>	"John Bruton"@ast
<http://www.wikidata.org/entity/Q333722>	"Betty Boothroyd"@ast
<http://www.wikidata.org/entity/Q333833>	"Franco Frattini"@an
<http://www.wikidata.org/entity/Q333846>	"John Redwood"@ast
<http://www.wikidata.org/entity/Q333852>	"Cheryl Gillan"@ast
<http://www.wikidata.org/entity/Q334019>	"Nirj Deva"@ast
<http://www.wikidata.org/entity/Q3340870>	"Nicolas Veron"@sq
<http://www.wikidata.org/entity/Q334191>	"Matthew Parris"@ast
<http://www.wikidata.org/entity/Q334261>	"Maria Miller"@af
<http://www.wikidata.org/entity/Q334298>	"John Wakeham"@ca
<http://www.wikidata.org/entity/Q334313>	"Simon Henry Ward Hughes"@de
<http://www.wikidata.org/entity/Q3343727>	"Norma Torres"@ast
<http://www.wikidata.org/entity/Q3343742>	"Norman Augustine"@ca
<http://www.wikidata.org/entity/Q334411>	"Donald Anderson"@ast
<http://www.wikidata.org/entity/Q334871>	"Cyrus Reza Pahlawi"@pl
<http://www.wikidata.org/entity/Q335003>	"Majkl Debejki"@sr-el
<http://www.wikidata.org/entity/Q335047>	"Bill Coy"@az
<http://www.wikidata.org/entity/Q335232>	"Edgar Lawrence Doctorow"@cs
<http://www.wikidata.org/entity/Q335331>	"Robert Jacob Alexander Skidelsky"@cs
<http://www.wikidata.org/entity/Q335698>	"Valerie Amos"@az
<http://www.wikidata.org/entity/Q336133>	"David Chidgey"@fr
<http://www.wikidata.org/entity/Q336213>	"Mark Malloch Brown"@ca
<http://www.wikidata.org/entity/Q336303>	"Michael Brown"@ca
<http://www.wikidata.org/entity/Q336324>	"Cao Quang Ánh"@vi
<http://www.wikidata.org/entity/Q3363716>	"Joseph Farah"@ast
<http://www.wikidata.org/entity/Q336390>	"John Alderdice"@ca
<http://www.wikidata.org/entity/Q336444>	"Baron Black"@ht
<http://www.wikidata.org/entity/Q3365171>	"Floyd Abrams"@ast
<http://www.wikidata.org/entity/Q3365459>	"Eric Massa"@ast
<http://www.wikidata.org/entity/Q336658>	"Francis Collins"@ast
<http://www.wikidata.org/entity/Q3366661>	"Patrick Fitzgerald"@ast
<http://www.wikidata.org/entity/Q3368157>	"David Eisenhower"@ast
<http://www.wikidata.org/entity/Q3368527>	"Pat Choate"@ast
<http://www.wikidata.org/entity/Q336960>	"David Hannay"@cs
<http://www.wikidata.org/entity/Q337024>	"Džonas Skalis"@lt
<http://www.wikidata.org/entity/Q3371760>	"Paul J. Manafort"@da
<http://www.wikidata.org/entity/Q3372334>	"Paul Vallas"@ace
<http://www.wikidata.org/entity/Q337375>	"Douglas Hurd"@ast
<http://www.wikidata.org/entity/Q337470>	"Howard Dean"@ast
<http://www.wikidata.org/entity/Q3376617>	"Peter Godwin"@ast
<http://www.wikidata.org/entity/Q3376685>	"Peter Keisler"@ast
<http://www.wikidata.org/entity/Q3376737>	"Peter Mansbridge"@ast
<http://www.wikidata.org/entity/Q3376977>	"Brian Doherty"@ast
<http://www.wikidata.org/entity/Q3377178>	"Stephen Kinnock"@ast
<http://www.wikidata.org/entity/Q337720>	"John Baron"@ast
<http://www.wikidata.org/entity/Q337755>	"Moussa Koussa"@ca
<http://www.wikidata.org/entity/Q3378787>	"Phil Hare"@ast
<http://www.wikidata.org/entity/Q3379042>	"Philip Mayer Kaiser"@ca
<http://www.wikidata.org/entity/Q338089>	"Marsha Singh"@ast
<http://www.wikidata.org/entity/Q338109>	"Tracy Kidder"@ast
<http://www.wikidata.org/entity/Q338151>	"Robert James Shiller"@ca
<http://www.wikidata.org/entity/Q3381854>	"Phyllis Bennis"@ast
<http://www.wikidata.org/entity/Q338190>	"Rodney Frelinghuysen"@ast
<http://www.wikidata.org/entity/Q338271>	"David M. Abshire"@de
<http://www.wikidata.org/entity/Q338363>	"Thom Hartmann"@ast
<http://www.wikidata.org/entity/Q338389>	"Rodney King"@ast
<http://www.wikidata.org/entity/Q3388808>	"John W. Cady"@ast
<http://www.wikidata.org/entity/Q3389105>	"Ami Bera"@ast
<http://www.wikidata.org/entity/Q339046>	"Mark Kirk"@ast
<http://www.wikidata.org/entity/Q3392212>	"Bruce Hoffman"@ast
<http://www.wikidata.org/entity/Q339727>	"Peter Tarnoff"@ast
<http://www.wikidata.org/entity/Q33977478>	"LaToya Cantrell"@ast
<http://www.wikidata.org/entity/Q3400803>	"Jon Ronson"@an
<http://www.wikidata.org/entity/Q340239>	"Achille Occhetto"@ast
<http://www.wikidata.org/entity/Q34060>	"Icchak Rabin"@pl
<http://www.wikidata.org/entity/Q3408766>	"Paul Cook"@ast
<http://www.wikidata.org/entity/Q34091>	"Mae Carol Jemison"@de
<http://www.wikidata.org/entity/Q3409441>	"Richard Bacon"@ast
<http://www.wikidata.org/entity/Q34105>	"Hosni Moebarak"@nl
<http://www.wikidata.org/entity/Q341511>	"Bob Stewart"@ast
<http://www.wikidata.org/entity/Q3420759>	"Raymond Chrétien"@ast
<http://www.wikidata.org/entity/Q3420958>	"Raymond Kelly"@ast
<http://www.wikidata.org/entity/Q34211>	"Iasar Arafat"@ga
<http://www.wikidata.org/entity/Q3421706>	"Rebecca Kleefisch"@ast
<http://www.wikidata.org/entity/Q342586>	"Ken Salazar"@ast
<http://www.wikidata.org/entity/Q34288019>	"Micah Zenko"@ast
<http://www.wikidata.org/entity/Q3429228>	"Kenneth McClintock"@ast
<http://www.wikidata.org/entity/Q3430566>	"Richard Breeden"@ca
<http://www.wikidata.org/entity/Q3430687>	"Anthony A. Williams"@ast
<http://www.wikidata.org/entity/Q3430882>	"Richard Horton"@ast
<http://www.wikidata.org/entity/Q3431056>	"Richard Mourdock"@ast
<http://www.wikidata.org/entity/Q3431069>	"Richard Norton Smith"@ast
<http://www.wikidata.org/entity/Q3431184>	"Richard S. Williamson"@ast
<http://www.wikidata.org/entity/Q3431286>	"Richard Trumka"@ast
<http://www.wikidata.org/entity/Q3431327>	"Bruce Crandall"@es
<http://www.wikidata.org/entity/Q34347387>	"Daniel Roos"@ast
<http://www.wikidata.org/entity/Q3434991>	"Robert Dreyfuss"@ast
<http://www.wikidata.org/entity/Q3435024>	"Robert E. Hunter"@ast
<http://www.wikidata.org/entity/Q3435608>	"Robert Kuttner"@ast
<http://www.wikidata.org/entity/Q3435918>	"Robert Henry Michel"@pl
<http://www.wikidata.org/entity/Q3436399>	"Robert E Thompson"@cy
<http://www.wikidata.org/entity/Q3437091>	"Robin Kelly"@ast
<http://www.wikidata.org/entity/Q343740>	"Gary Roughead"@ast
<http://www.wikidata.org/entity/Q34380436>	"Philip Rucker"@ast
<http://www.wikidata.org/entity/Q3438076>	"Rod Dreher"@ast
<http://www.wikidata.org/entity/Q343856>	"Alejandro Daniel Wolff"@da
<http://www.wikidata.org/entity/Q3438646>	"Roger Altman"@ast
<http://www.wikidata.org/entity/Q3439068>	"Roger Hedgecock"@ast
<http://www.wikidata.org/entity/Q3440521>	"Mona Sutphen"@ast
<http://www.wikidata.org/entity/Q34413>	"Bēnazīra Bhuto"@lv
<http://www.wikidata.org/entity/Q3442375>	"Kailash Satyarthi"@ca
<http://www.wikidata.org/entity/Q3443484>	"John W. Thompson"@ast
<http://www.wikidata.org/entity/Q34436>	"Scarlett Johannson"@pag
<http://www.wikidata.org/entity/Q34445539>	"Rochelle P. Walensky"@ast
<http://www.wikidata.org/entity/Q34448>	"Mahmoud Ahmadinejad"@af
<http://www.wikidata.org/entity/Q34453>	"Borisas Jelcinas"@lt
<http://www.wikidata.org/entity/Q344784>	"Adam Nathaniel Yauch"@ca
<http://www.wikidata.org/entity/Q3448772>	"Markwayne Mullin"@ast
<http://www.wikidata.org/entity/Q344930>	"Evan Bayh"@ast
<http://www.wikidata.org/entity/Q345167>	"Bill Hybels"@ast
<http://www.wikidata.org/entity/Q3453636>	"Ruth Richardson"@ast
<http://www.wikidata.org/entity/Q345473>	"Thad Allen"@ast
<http://www.wikidata.org/entity/Q345564>	"Howard Cannon"@ast
<http://www.wikidata.org/entity/Q345612>	"Harold Bloom"@ast
<http://www.wikidata.org/entity/Q346208>	"Manny Diaz"@ca
<http://www.wikidata.org/entity/Q346570>	"Rudi Prpić"@hr
<http://www.wikidata.org/entity/Q346685>	"Voren E. Berger"@sr-el
<http://www.wikidata.org/entity/Q3466996>	"Eric Michael Swalwell"@sw
<http://www.wikidata.org/entity/Q3467171>	"Tony Garza"@ast
<http://www.wikidata.org/entity/Q34675180>	"Thomas G. Bowman"@ast
<http://www.wikidata.org/entity/Q3470468>	"Sam Dash"@ca
<http://www.wikidata.org/entity/Q3476294>	"Scott Rasmussen"@ast
<http://www.wikidata.org/entity/Q3476754>	"Sean McCormack"@ast
<http://www.wikidata.org/entity/Q347691>	"Tim O'Rayli"@az
<http://www.wikidata.org/entity/Q347845>	"Robert T. Herres"@ast
<http://www.wikidata.org/entity/Q348122>	"Mark Felt"@az
<http://www.wikidata.org/entity/Q348144>	"Hasan Rohani"@br
<http://www.wikidata.org/entity/Q348163>	"John Poindexter"@ast
<http://www.wikidata.org/entity/Q3481765>	"Sheila Simon"@ast
<http://www.wikidata.org/entity/Q348185>	"James B. Cunningham"@ast
<http://www.wikidata.org/entity/Q3482342>	"Shirley Ann Jackson"@ast
<http://www.wikidata.org/entity/Q3483318>	"Sidney Blumenthal"@ast
<http://www.wikidata.org/entity/Q34851>	"Elisabetha Taylor"@la
<http://www.wikidata.org/entity/Q348577>	"Anthony John Abbott"@io
<http://www.wikidata.org/entity/Q3487172>	"Anthony Gonzalez"@ace
<http://www.wikidata.org/entity/Q348740>	"Adam Benjamin"@de
<http://www.wikidata.org/entity/Q348800>	"Ioan Mircea Pașcu"@ast
<http://www.wikidata.org/entity/Q348874>	"Alan Mulally"@ast
<http://www.wikidata.org/entity/Q34896>	"Estere Daisone"@lv
<http://www.wikidata.org/entity/Q34903664>	"Elizabeth Barchas Prelogar"@ast
<http://www.wikidata.org/entity/Q3492117>	"Terry Gross"@af
<http://www.wikidata.org/entity/Q349391>	"Dame Helen Mirren"@id
<http://www.wikidata.org/entity/Q3497681>	"Staughton Lynd"@ast
<http://www.wikidata.org/entity/Q349777>	"Adam Hochschild"@ast
<http://www.wikidata.org/entity/Q349785>	"Paul Volcker"@an
<http://www.wikidata.org/entity/Q3498466>	"Stephanie Rawlings-Blake"@ast
<http://www.wikidata.org/entity/Q3498550>	"Stephen Friedman"@ast
<http://www.wikidata.org/entity/Q3498551>	"Stephen Gaskin"@ast
<http://www.wikidata.org/entity/Q3498623>	"Stephen Halbrook"@aa
<http://www.wikidata.org/entity/Q3498945>	"Steve Hanke"@ast
<http://www.wikidata.org/entity/Q349922>	"Arne Duncan"@ast
<http://www.wikidata.org/entity/Q349955>	"Adam Kinzinger"@af
<http://www.wikidata.org/entity/Q3500447>	"Mark Penn"@ast
<http://www.wikidata.org/entity/Q3500791>	"Barbara Barrett"@ast
<http://www.wikidata.org/entity/Q3502938>	"Sudhir Alladi Venkatesh"@ca
<http://www.wikidata.org/entity/Q350378>	"Gary Locke"@ast
<http://www.wikidata.org/entity/Q3504943>	"Bernard Goldberg"@ast
<http://www.wikidata.org/entity/Q3505998>	"Suzanne Marton"@af
<http://www.wikidata.org/entity/Q3506439>	"Gloria La Riva"@ast
<http://www.wikidata.org/entity/Q350663>	"Adam Putnam"@ast
<http://www.wikidata.org/entity/Q350843>	"Adam Schiff"@ast
<http://www.wikidata.org/entity/Q350916>	"Adam Smith"@af
<http://www.wikidata.org/entity/Q3510629>	"Floyd Flake"@cs
<http://www.wikidata.org/entity/Q3511160>	"Barry Paris"@ast
<http://www.wikidata.org/entity/Q3511361>	"William Gray"@nl
<http://www.wikidata.org/entity/Q3511738>	"Cardiss Collins"@ast
<http://www.wikidata.org/entity/Q3511937>	"T. D. Allman"@ast
<http://www.wikidata.org/entity/Q351214>	"Scott McCallum"@ast
<http://www.wikidata.org/entity/Q351280>	"Ahmed Rashid"@ast
<http://www.wikidata.org/entity/Q351294>	"William French Smith"@ast
<http://www.wikidata.org/entity/Q351330>	"Mitch Daniels"@ast
<http://www.wikidata.org/entity/Q3514907>	"Steven Horsford"@ast
<http://www.wikidata.org/entity/Q351552>	"Benjamin Civiletti"@ca
<http://www.wikidata.org/entity/Q3516312>	"Tawfik Hamid"@ast
<http://www.wikidata.org/entity/Q351761>	"Herbert Brownell"@bar
<http://www.wikidata.org/entity/Q351815>	"Robert D. Putnam"@dag
<http://www.wikidata.org/entity/Q3518489>	"Jaswant Singh"@ast
<http://www.wikidata.org/entity/Q3518752>	"Terri Lynn Land"@ast
<http://www.wikidata.org/entity/Q3518911>	"Terry McAuliffe"@ast
<http://www.wikidata.org/entity/Q352123>	"Gary Earl Johnson"@fr
<http://www.wikidata.org/entity/Q352180>	"Bradley Whitford"@af
<http://www.wikidata.org/entity/Q3523180>	"Nancy Jo Powell"@ast
<http://www.wikidata.org/entity/Q35236>	"Guver Gerbert Klark"@uz
<http://www.wikidata.org/entity/Q352422>	"Mike Gravel"@ast
<http://www.wikidata.org/entity/Q3525183>	"Thomas Hager"@ast
<http://www.wikidata.org/entity/Q3525373>	"Thomas E. Lovejoy"@en
<http://www.wikidata.org/entity/Q3528567>	"David Valadao"@ast
<http://www.wikidata.org/entity/Q352953>	"Tom Hayden"@ast
<http://www.wikidata.org/entity/Q352959>	"Seymour Martin Lipset"@ast
<http://www.wikidata.org/entity/Q3530677>	"Tom Chris Korologos"@it
<http://www.wikidata.org/entity/Q3530705>	"Tom Curley"@ast
<http://www.wikidata.org/entity/Q35351223>	"Robert Kadlec"@ast
<http://www.wikidata.org/entity/Q3535919>	"William vanden Heuvel"@ast
<http://www.wikidata.org/entity/Q353826>	"Tom Vilsack"@ast
<http://www.wikidata.org/entity/Q353893>	"Lawrence Wright"@ast
<http://www.wikidata.org/entity/Q353915>	"David D. Friedman"@da
<http://www.wikidata.org/entity/Q353935>	"Eduardus R. Murrow"@la
<http://www.wikidata.org/entity/Q3540431>	"Akhil Amar"@cs
<http://www.wikidata.org/entity/Q3543703>	"Stanley Karnow"@af
<http://www.wikidata.org/entity/Q354510>	"Ernie Chambers"@ast
<http://www.wikidata.org/entity/Q354540>	"Peter Jennings"@ast
<http://www.wikidata.org/entity/Q354783>	"Amiri Baraka"@ast
<http://www.wikidata.org/entity/Q35496520>	"Amy McGrath"@ast
<http://www.wikidata.org/entity/Q35497337>	"Lindsay Walters"@ast
<http://www.wikidata.org/entity/Q355009>	"H. Jackson Brown mlajši"@sl
<http://www.wikidata.org/entity/Q355288>	"Berry Gord"@es
<http://www.wikidata.org/entity/Q355314>	"Džekas Velčas"@lt
<http://www.wikidata.org/entity/Q35547939>	"Carl Risch"@ast
<http://www.wikidata.org/entity/Q355522>	"Mičs Makonels"@lv
<http://www.wikidata.org/entity/Q355531>	"Stanley Crouch"@ast
<http://www.wikidata.org/entity/Q3555993>	"Vernon Jordan"@ast
<http://www.wikidata.org/entity/Q3557338>	"Victor Gold"@ast
<http://www.wikidata.org/entity/Q355894>	"John Melcher"@ast
<http://www.wikidata.org/entity/Q3559844>	"Vincent Sheheen"@ast
<http://www.wikidata.org/entity/Q35642425>	"Eric J. Fygi"@ast
<http://www.wikidata.org/entity/Q356460>	"Dick Spring"@ast
<http://www.wikidata.org/entity/Q356475>	"Russell Feingold"@la
<http://www.wikidata.org/entity/Q3565552>	"Archbishop Demetrios of America"@fr
<http://www.wikidata.org/entity/Q356719>	"Carlos Ghosn"@ast
<http://www.wikidata.org/entity/Q3567250>	"Wendy Kaminer"@ast
<http://www.wikidata.org/entity/Q3568730>	"William J. McDonough"@ca
<http://www.wikidata.org/entity/Q3568755>	"William K. Black"@ca
<http://www.wikidata.org/entity/Q3568769>	"William Lacy Swing"@ast
<http://www.wikidata.org/entity/Q3568774>	"William Langewiesche"@ast
<http://www.wikidata.org/entity/Q3568965>	"William Stamps Farish III"@ast
<http://www.wikidata.org/entity/Q356929>	"Gray Davis"@ast
<http://www.wikidata.org/entity/Q3569688>	"Curtis Sliwa"@ast
<http://www.wikidata.org/entity/Q3569709>	"Yehuda Levin"@ast
<http://www.wikidata.org/entity/Q3569866>	"Woody Johnson"@ast
<http://www.wikidata.org/entity/Q35703322>	"Lara Trump"@af
<http://www.wikidata.org/entity/Q357116>	"Abdel Abdel-Mehdi"@fr
<http://www.wikidata.org/entity/Q3572799>	"Jusuf al-Jusufi"@pl
<http://www.wikidata.org/entity/Q357402>	"Drew Carey"@ace
<http://www.wikidata.org/entity/Q357510>	"Mark Edward Kelly"@de
<http://www.wikidata.org/entity/Q357676>	"Jack Kemp"@ace
<http://www.wikidata.org/entity/Q3577073>	"Julia Brownley"@ast
<http://www.wikidata.org/entity/Q357709>	"Marty Meeha"@pt
<http://www.wikidata.org/entity/Q357718>	"Brock Adams"@ast
<http://www.wikidata.org/entity/Q357832>	"John B. Larson"@ca
<http://www.wikidata.org/entity/Q35789249>	"Marcus Alexis"@ast
<http://www.wikidata.org/entity/Q357946>	"Hernando de Soto"@ca
<http://www.wikidata.org/entity/Q357956>	"Maikls Grifins"@lv
<http://www.wikidata.org/entity/Q358312>	"Gregory Benford"@af
<http://www.wikidata.org/entity/Q358437>	"Bill Nelson"@ast
<http://www.wikidata.org/entity/Q358443>	"Ceff Seşns"@az
<http://www.wikidata.org/entity/Q358726>	"Don Sundquist"@ast
<http://www.wikidata.org/entity/Q359317>	"Eqini Fema"@az
<http://www.wikidata.org/entity/Q359366>	"Daniel Akaka"@ast
<http://www.wikidata.org/entity/Q359442>	"Bernardus Sanders"@la
<http://www.wikidata.org/entity/Q3595401>	"Gareth Porter"@ast
<http://www.wikidata.org/entity/Q359548>	"Conatan Safran Foer"@az
<http://www.wikidata.org/entity/Q359560>	"Rostow Wolt Wïtmen"@kk-latn
<http://www.wikidata.org/entity/Q3595667>	"Ingrid Mattson"@ast
<http://www.wikidata.org/entity/Q359766>	"Adnan Paçacı"@tr
<http://www.wikidata.org/entity/Q359888>	"Tim Kaine"@af
<http://www.wikidata.org/entity/Q359908>	"Lee Raymond"@ast
<http://www.wikidata.org/entity/Q360>	"Culian Assanj"@az
<http://www.wikidata.org/entity/Q360015>	"Mohammed Saeed al-Sahaf"@is
<http://www.wikidata.org/entity/Q3601035>	"Jim Bridenstine"@ast
<http://www.wikidata.org/entity/Q36023>	"Calvin Coolidge"@af
<http://www.wikidata.org/entity/Q360471>	"Vladimir Boekovski"@nl
<http://www.wikidata.org/entity/Q3606816>	"Casinda Ardern"@az
<http://www.wikidata.org/entity/Q3607766>	"Alan Page"@ace
<http://www.wikidata.org/entity/Q3608065>	"Albert Murray"@ast
<http://www.wikidata.org/entity/Q360961>	"Natan Šaransky"@cs
<http://www.wikidata.org/entity/Q361139>	"Wendell Ford"@de
<http://www.wikidata.org/entity/Q36122501>	"Rossana Rosado"@ast
<http://www.wikidata.org/entity/Q361250>	"Mike Duncan"@ast
<http://www.wikidata.org/entity/Q3613493>	"Alyssa Mastromonaco"@ast
<http://www.wikidata.org/entity/Q361450>	"Haley Barbour"@ast
<http://www.wikidata.org/entity/Q361460>	"Mike Beebe"@ast
<http://www.wikidata.org/entity/Q361567>	"Machometus Buhari"@la
<http://www.wikidata.org/entity/Q3618480>	"Anthony Blankley"@it
<http://www.wikidata.org/entity/Q3620422>	"Tony Cardenas"@ca
<http://www.wikidata.org/entity/Q36215>	"Marcus Zuckerberg"@la
<http://www.wikidata.org/entity/Q362190>	"Scott J. Kelly"@es
<http://www.wikidata.org/entity/Q362304>	"Dexter King"@fr
<http://www.wikidata.org/entity/Q36233>	"Gavel Vatslav"@uz
<http://www.wikidata.org/entity/Q3624294>	"Ed Clark"@ast
<http://www.wikidata.org/entity/Q362480>	"Dean Barkley"@ast
<http://www.wikidata.org/entity/Q3625354>	"Asra Nomani"@ast
<http://www.wikidata.org/entity/Q362669>	"Buddy MacKay"@ace
<http://www.wikidata.org/entity/Q362969>	"Bob Martinez"@ast
<http://www.wikidata.org/entity/Q36301>	"Anna Hathaway"@la
<http://www.wikidata.org/entity/Q363055>	"Arlen Specter"@ace
<http://www.wikidata.org/entity/Q363079>	"Dick Lugar"@da
<http://www.wikidata.org/entity/Q3632490>	"Renu Khator"@ast
<http://www.wikidata.org/entity/Q363383>	"Armand Hammer"@ast
<http://www.wikidata.org/entity/Q3635280>	"Bart Kosko"@ast
<http://www.wikidata.org/entity/Q363722>	"John Keegan"@ast
<http://www.wikidata.org/entity/Q363817>	"Lloyd Doggett"@ast
<http://www.wikidata.org/entity/Q3639110>	"Janet Petersen"@ast
<http://www.wikidata.org/entity/Q363972>	"Caecilius Harland Underwood"@la
<http://www.wikidata.org/entity/Q3639996>	"Bill Paxon"@ast
<http://www.wikidata.org/entity/Q3642606>	"Boris Biancheri"@af
<http://www.wikidata.org/entity/Q364484>	"Thomas Andrews"@ast
<http://www.wikidata.org/entity/Q3646340>	"Bud Shuster"@ast
<http://www.wikidata.org/entity/Q364679>	"Bill Archer"@cs
<http://www.wikidata.org/entity/Q364746>	"Mark Andrews"@ast
<http://www.wikidata.org/entity/Q364934>	"Alberto Bernardes Costa"@da
<http://www.wikidata.org/entity/Q364990>	"Pat Robertson"@af
<http://www.wikidata.org/entity/Q36514746>	"Daniel Kritenbrink"@ast
<http://www.wikidata.org/entity/Q36519466>	"Eric Dreiband"@ast
<http://www.wikidata.org/entity/Q365206>	"Patrick Manning"@ast
<http://www.wikidata.org/entity/Q365213>	"Gary Doer"@ast
<http://www.wikidata.org/entity/Q365550>	"Dennis Weaver"@af
<http://www.wikidata.org/entity/Q365572>	"Arch Alfredus Moore"@la
<http://www.wikidata.org/entity/Q3656334>	"Stuart J. Russell"@de
<http://www.wikidata.org/entity/Q365672>	"Edmund Morgan"@ca
<http://www.wikidata.org/entity/Q36570413>	"Mark Menezes"@ast
<http://www.wikidata.org/entity/Q3657872>	"Capricia Marshall"@ast
<http://www.wikidata.org/entity/Q3658792>	"John Hendricks"@ast
<http://www.wikidata.org/entity/Q365888>	"Tibor R. Machan"@ast
<http://www.wikidata.org/entity/Q365890>	"Alden W. Clausen"@ast
<http://www.wikidata.org/entity/Q366012>	"Avery Brooks"@ast
<http://www.wikidata.org/entity/Q3661997>	"Kenneth R. Timmerman"@ast
<http://www.wikidata.org/entity/Q366201>	"W. Marvin Watson"@ast
<http://www.wikidata.org/entity/Q366337>	"Jack Watson"@ast
<http://www.wikidata.org/entity/Q366343>	"Hamilton Jordan"@ast
<http://www.wikidata.org/entity/Q366355>	"Van Cliburn"@ast
<http://www.wikidata.org/entity/Q3663596>	"Cathy Scott"@ast
<http://www.wikidata.org/entity/Q3664114>	"Cecilia G. Muñoz"@en
<http://www.wikidata.org/entity/Q366532>	"Wayne Allyn Root"@ast
<http://www.wikidata.org/entity/Q366553>	"Robert P. Griffin"@ast
<http://www.wikidata.org/entity/Q36677693>	"Jay B. Stephens"@ast
<http://www.wikidata.org/entity/Q366817>	"Walter Dale Miller"@ast
<http://www.wikidata.org/entity/Q366825>	"George S. Mickelson"@af
<http://www.wikidata.org/entity/Q366838>	"Victor Ashe"@ast
<http://www.wikidata.org/entity/Q3672115>	"Lolo Letalu Matalasi Moliga"@ast
<http://www.wikidata.org/entity/Q3672666>	"Gloria Negrete McLeod"@ast
<http://www.wikidata.org/entity/Q367363>	"George A. Sinner"@cs
<http://www.wikidata.org/entity/Q36740>	"Ang San Su Chi"@uz
<http://www.wikidata.org/entity/Q3675751>	"Christina Tchen"@ca
<http://www.wikidata.org/entity/Q3675843>	"Christopher Coyne"@ast
<http://www.wikidata.org/entity/Q367796>	"Sue Myrick"@ca
<http://www.wikidata.org/entity/Q368091>	"Charles B. Rangel"@ca
<http://www.wikidata.org/entity/Q36812>	"Aloalii Viliamu"@sm
<http://www.wikidata.org/entity/Q368184>	"Kenethus Marchant"@la
<http://www.wikidata.org/entity/Q368192>	"Ioannes Antonius Volpe"@la
<http://www.wikidata.org/entity/Q368337>	"Ioannes Krakauer"@la
<http://www.wikidata.org/entity/Q368339>	"Phil Batt"@ast
<http://www.wikidata.org/entity/Q36843679>	"Jedediah Hinkle"@ast
<http://www.wikidata.org/entity/Q368462>	"Bob Kasten"@ast
<http://www.wikidata.org/entity/Q368720>	"William Hedgcock Webster"@cs
<http://www.wikidata.org/entity/Q368811>	"Andrew L. Lewis"@de
<http://www.wikidata.org/entity/Q368920>	"George J. Mitchell"@ca
<http://www.wikidata.org/entity/Q36894195>	"Anan Ameri"@am
<http://www.wikidata.org/entity/Q369000>	"Edward Neville Isdell"@ca
<http://www.wikidata.org/entity/Q369047>	"Rod Grams"@ast
<http://www.wikidata.org/entity/Q369068>	"Edward Madigan"@sv
<http://www.wikidata.org/entity/Q369116>	"Carl Zimmer"@ast
<http://www.wikidata.org/entity/Q369283>	"Daniel Payps"@az
<http://www.wikidata.org/entity/Q369381>	"Paul McNulty"@ast
<http://www.wikidata.org/entity/Q3694751>	"Akbar Ahmed"@ca
<http://www.wikidata.org/entity/Q36949>	"Robert de Niro"@az
<http://www.wikidata.org/entity/Q369814>	"Ioannes Carter"@la
<http://www.wikidata.org/entity/Q370092>	"Boone Pickens"@hr
<http://www.wikidata.org/entity/Q3701575>	"David Gergen"@ast
<http://www.wikidata.org/entity/Q3701614>	"Daniel Glaser"@ast
<http://www.wikidata.org/entity/Q3701994>	"Raul Ruiz"@ast
<http://www.wikidata.org/entity/Q3702047>	"Denis McDonough"@ast
<http://www.wikidata.org/entity/Q370213>	"Dan Glickman"@ast
<http://www.wikidata.org/entity/Q370262>	"Stanley Graham Stephens"@la
<http://www.wikidata.org/entity/Q3703112>	"David Bodanis"@ast
<http://www.wikidata.org/entity/Q370316>	"Robert Rubin"@ast
<http://www.wikidata.org/entity/Q3703180>	"David Finkel"@ast
<http://www.wikidata.org/entity/Q370321>	"Chris Hughes"@ast
<http://www.wikidata.org/entity/Q3703825>	"Dayna Smith"@ast
<http://www.wikidata.org/entity/Q3704407>	"Deborah Pryce"@ast
<http://www.wikidata.org/entity/Q370560>	"David Crosby"@af
<http://www.wikidata.org/entity/Q370729>	"Džons Karloss"@lv
<http://www.wikidata.org/entity/Q370747>	"Timotheus Ioannes Russert"@la
<http://www.wikidata.org/entity/Q37084965>	"Sharon Day"@ast
<http://www.wikidata.org/entity/Q370921>	"Steven Pressfield"@ast
